business_id,name,categories,city,state,postal_code,stars
YPCLEZpFyZa-3fw3-bz4Sg,Berry Hill Animal Hospital,"Veterinarians, Pets",Nashville,TN,37204,4.0
-n70odh1eJfMAfjx0Xa2hg,Dr Petfixer Veterinary Hospital,"Pets, Pet Services, Veterinarians, Pet Sitting, Pet Boarding, Pet Groomers",Harleysville,PA,19438,2.5
SyhTibQQQiF2iDruXNT1iw,Rita Ranch Pet Hospital,"Veterinarians, Pets",Tucson,AZ,85747,4.5
mxw_oSOyBKse1dMdgYOmnA,River Road Pet Clinic,"Pet Cremation Services, Pet Hospice, Pet Services, Pets, Veterinarians",Tucson,AZ,85750,4.5
PsCc9YH1QDlu6JzMaPuc7g,West Chester Veterinary Medical Clinic,"Veterinarians, Pets",West Chester,PA,19382,3.5
ct9R5mduyPOKedUgTeSfmA,Desert Hills Animal Hospital,"Pets, Veterinarians, Pet Services",Sparks,NV,89434,4.5
2BkA59doQdZVn-d01zKOTQ,Parkside Animal Hospital,"Pet Services, Pet Sitting, Veterinarians, Pets",Fishers,IN,46038,4.5
xFFbK_z8d5Ix3YHsLfp13Q,Clearwater Animal Referral and Emergency,"Pets, Veterinarians",Clearwater,FL,33764,3.0
6i43JlgyEHbk9J1I7BY3DQ,Pasco Animal Hospital,"Pets, Pet Insurance, Veterinarians, Pet Sitting, Pet Boarding, Pet Services",New Port Richey,FL,34652,4.0
5vGmauKXOsyNLY_vlMh7Ww,New Shackle Island Veterinary Hospital,"Veterinarians, Pets, Pet Sitting, Pet Services, Pet Boarding",Hendersonville,TN,37075,4.0
_jBPga10VrXcTBZoBeEbDQ,Mt Airy Animal Hospital,"Pet Services, Veterinarians, Pets, Pet Sitting",Philadelphia,PA,19119,3.0
nAn0aOhZ1LMnpAX_KCwhQg,Oakhurst Veterinary Hospital,"Pets, Pet Groomers, Pet Breeders, Pet Sitting, Veterinarians, Pet Services",Seminole,FL,33776,4.0
eO-7jJkpe0TGvGNOuFpeLw,Idaho Humane Society,"Pet Adoption, Veterinarians, Pet Services, Animal Shelters, Pets",Boise,ID,83709,4.5
BfxzDqkYgFRwsLhCCVL4vw,Buena Pet Clinic,"Veterinarians, Pets",Tucson,AZ,85711,3.5
qrdQYw0TzKdNrGKQz8dx5w,Rockhill Veterinary Associates,"Pet Groomers, Holistic Animal Care, Pet Services, Pets, Pet Sitting, Veterinarians",Sellersville,PA,18960,4.0
ZeNivxBPA79MQ6zZM0i5Hw,Benarda Veterinary Hospital,"Veterinarians, Pets",Tucson,AZ,85716,4.0
NMpTFzxE5HDHFJT3sXg-jg,Harborside Animal Hospital,"Veterinarians, Pets, Pet Services, Emergency Pet Hospital",Clearwater,FL,33759,4.5
CsDyE1qyxVu94XeqkndKZQ,Woodlands Animal Hospital,"Pets, Veterinarians",Oldsmar,FL,34677,4.5
Ku9Y3-qfkNfdO4xpf1zrDg,Conshohocken Veterinary Hospital,"Veterinarians, Pets",Conshohocken,PA,19428,3.5
f2vuR56v-Hy5tFMzQ31bVg,East Goshen Veterinary Hospital,"Pets, Pet Sitting, Veterinarians, Pet Services, Pet Groomers, Pet Boarding",West Chester,PA,19380,4.5
77cQwaP2GvD8oTfm99f5TA,Levy Veterinary Hospital,"Pet Groomers, Pets, Veterinarians, Pet Sitting, Pet Boarding, Pet Services",Kenner,LA,70065,5.0
xaTSQyHs-xmrT-mUCLtNQQ,Animal Hospital Of Regency Park,"Pet Sitting, Veterinarians, Pet Services, Pets",New Port Richey,FL,34653,4.0
W7g594za3KDFWe_cT8vG9g,Garrison Animal Hospital,"Pets, Pet Cremation Services, Pet Groomers, Veterinarians, Emergency Pet Hospital, Pet Services",Spring Hill,FL,34609,3.5
4WL8TDe7zeCequrvVJV7fA,Royersford Veterinary Hospital,"Pets, Veterinarians",Royersford,PA,19468,3.5
EW6YsOi4o4S-TgPuFfy0JQ,Beauchamp Animal Hospital,"Veterinarians, Pets, Pet Services",Franklin,TN,37069,5.0
RDChgx8DaaqOnxlpElBsRQ,Veterinary Specialty Center of Tucson,"Veterinarians, Pets",Tucson,AZ,85704,3.0
9gaiCMCu6FQPDCbphb282g,Raccoon Valley Animal Hospital,"Pets, Veterinarians",Mullica Hill,NJ,08062,3.0
5yfBd5xaPzmMrkb3D4l0lw,Paws N Claws,"Local Services, Veterinarians, Adoption Services, Pets, Pet Adoption",Burlington,NJ,08016,4.0
LD_thtNuOeDQgqAm_nBfIg,Jane Latta Vet,"Veterinarians, Pets",West Chester,PA,19380,4.5
SRGHrLJultJEaxwEKGr0Jg,Carrollton Veterinary Hospital,"Veterinarians, Pet Sitting, Pet Services, Pets, Pet Groomers, Pet Boarding",New Orleans,LA,70118,4.0
dsmp50IKQufbf1CaKl9iRw,La Cumbre Animal Hospital,"Pets, Veterinarians",Santa Barbara,CA,93105,4.5
tMBYSu6iHNdOhl0PGKJ2iA,Truckee Meadows Veterinary Hospital,"Veterinarians, Pets",Reno,NV,89509,4.0
i2rTkdbTyqgxcBopIGRT6g,Pet Vet,"Pets, Veterinarians",Franklin,TN,37069,4.5
A0wYlrB6bQnx-C1xUGLJmA,Arnold Animal Hospital,"Veterinarians, Pets",Arnold,MO,63010,4.5
SnZc-2W03ZWRmiyLVnvLIg,Veterinary Surgical Specialists,"Pets, Health & Medical, Hospitals, Veterinarians",Tampa,FL,33615,5.0
F1N5jWobRreQ_F7SHNBcVg,St. George Hunt Memorial Veterinary Hospital,"Veterinarians, Pets, Pet Services, Pet Groomers, Pet Cremation Services, Pet Adoption",Wayne,PA,19087,4.5
9TDbBKEMsppLJlfOMDyQDg,Bywood Animal Hospital,"Veterinarians, Pets",Drexel Hill,PA,19026,4.5
SfqjYO75B2Sk_5KTkCyX3w,Sycamore Veterinary Hospital,"Veterinarians, Pet Services, Pets",Newtown,PA,18940,3.5
KoNKM4QPnqmxjdgWnw1yzg,Connechusett Animal Hospital & Kennel,"Pets, Pet Services, Veterinarians, Pet Sitting",Clearwater,FL,33756,4.5
540XY9UXBi2T2x8K8hq1HA,Collingswood Veterinary Hospital,"Pets, Veterinarians",Haddon Twp,NJ,08107,2.0
uYeMZCsF6RwAkWVqqU5ffg,Care Animal Hospital of Seminole,"Veterinarians, Pets",Seminole,FL,33776,4.5
8XKjKN7SR5f448wy8OjtUg,Land O Lakes Animal Hospital,"Pet Sitting, Pets, Pet Services, Veterinarians",Land O Lakes,FL,34639,3.0
1Taf2sqGwRY3iEPqPcd6nA,New Britain Veterinary Clinic,"Pets, Health & Medical, Veterinarians",New Britain,PA,18901,4.5
6qRX8mY3CxdmYkLvVHUcsQ,Banfield Pet Hospital,"Pets, Veterinarians, Pet Stores, Animal Shelters",Woodbury,NJ,08096,1.5
Y3JldDJ6kBuvdUTZkCPMyw,Veterinary Emergency Group,"Pets, Pet Services, Emergency Pet Hospital, Veterinarians",Tampa,FL,33613,3.0
WrJ76ufOQn2RGGOY7ugbbQ,Belleville Animal Clinic,"Pet Stores, Pet Services, Pet Groomers, Veterinarians, Pets",Belleville,IL,62221,3.0
InfQq3gmwYBeRW4fRvThTg,All Pets Veterinary Hospital,"Pet Services, Pets, Veterinarians",Upper Darby,PA,19026,5.0
M9NfwN6vz3dyZyHTZND7Qw,Banfield Pet Hospital,"Veterinarians, Pets",Jenkintown,PA,19046,3.5
sqb4lMi0LI0VDKSkA2tFSA,Rockledge Veterinary Clinic,"Pets, Veterinarians, Pet Services, Pet Hospice",Jenkintown,PA,19046,4.5
nQJZEuHWI4qCFCMVh721Lw,Allpets Housecalls,"Veterinarians, Pets, Health & Medical, Doctors, Pet Services, Home Services, Internal Medicine",Philadelphia,PA,19119,4.0
s4Sv0RRwKKJgSN51J0uWWA,Fishtown Animal Hospital,"Veterinarians, Pets",Philadelphia,PA,19125,4.0
_w6BD5VnJi1RjzegipJAuA,Mission Pet Clinic,"Veterinarians, Pets",Tucson,AZ,85713,4.5
2CkAPaNdV-4WeoTQ2w2bDA,Companion Pet Hospital,"Pet Services, Pet Groomers, Veterinarians, Pets",Philadelphia,PA,19147,4.5
xjYi_MeJpTugVqc3PwFkcQ,ABC Vaccination Clinic,"Pets, Veterinarians",Tucson,AZ,85711,4.0
Y0hrPk8Cg98UBWkvSS0hxw,Banfield Pet Hospital,"Pets, Veterinarians",Tucson,AZ,85710,2.5
dWwFTg2qamBxxebXo7MFlA,Pottsgrove Animal Hospital,"Pets, Veterinarians",Pottstown,PA,19464,2.5
pG4ozrEMxHCCd24vtYoDLQ,Brownsburg Animal Clinic,"Pets, Veterinarians",Brownsburg,IN,46112,4.5
9HIvG1Ks0ucAUyoxI6AnHw,City Pets Animal Care,"Pet Groomers, Pet Sitting, Pet Boarding, Pet Services, Pets, Veterinarians",Nashville,TN,37208,4.0
E04CoucusNadKu3kM7Mzgg,Prytania Veterinary Hospital,"Veterinarians, Pet Sitting, Pets, Pet Groomers, Pet Boarding, Pet Services",New Orleans,LA,70115,4.5
9g4F346_MYge46CGoKOplw,The Cat Doctors,"Veterinarians, Pet Sitting, Pet Groomers, Pet Services, Pets",Tampa,FL,33609,4.5
iXA3giKTRv504KRH7appdQ,PAWS Northeast Adoption Center and Low-Cost Clinic,"Pets, Veterinarians, Pet Adoption, Animal Shelters",Philadelphia,PA,19115,3.5
3H6LFT4Pgv0ayy8HZPUFHQ,Green Lane Veterinary Hospital,"Emergency Pet Hospital, Veterinarians, Pets, Pet Services, Pet Hospice",Green Lane,PA,18054,4.5
mdm3669_3BI_qieEW4zrAA,Rincon Vista Veterinary Center,"Pet Services, Pets, Veterinarians",Tucson,AZ,85710,4.0
J82KXpR9fxdp1NLqEh8htw,Cottage Animal Clinic of Carmel,"Pets, Veterinarians",Carmel,IN,46032,4.5
4NgTdVOJQ4KHQc1X_8ByVA,North Hills Veterinary Clinic,"Veterinarians, Pets",Reno,NV,89506,4.0
TpN8dej3r7MxiM59bwvhJQ,Animal Emergency & Urgent Care,"Emergency Pet Hospital, Veterinarians, Pet Services, Pets",Palm Harbor,FL,34684,4.0
yiQGnvAFhcraxDbgDVbBQQ,Central West End Veterinary Clinic,"Veterinarians, Pets, Pet Services",St. Louis,MO,63108,4.5
EMH8n2yc9xjDenhRv3H-Kw,Lavergne Veterinary Clinic,"Pets, Veterinarians",La Vergne,TN,37086,3.5
0rw70HNcfQ5O_CUxCUlfzw,King of Prussia Veterinary Hospital,"Veterinarians, Pets",King of Prussia,PA,19406,4.0
E017jKWZcpaNlNF9Gp-Fuw,St Francis Pet Clinic,"Pets, Veterinarians",Santa Barbara,CA,93101,4.0
_uSaceqvo11h_-qGVFQjLQ,Indian Rocks Beach Animal Hospital,"Pets, Veterinarians",Largo,FL,33774,3.5
-ucSeEiMvgBFOoDKdmF3dQ,Veterinary House Calls,"Veterinarians, Pets",Tucson,AZ,85719,4.0
cVmZi47mbCb4Yhi1_GVViA,Heritage Veterinary Hospital,"Veterinarians, Pet Services, Pets, Pet Sitting",Creve Coeur,MO,63141,5.0
Qo_ka_tfXxrEpa_QLE0rdQ,Graham Animal Clinic,"Pet Boarding, Veterinarians, Pet Sitting, Pet Services, Pets",Hendersonville,TN,37075,4.0
-YDlZ4hCDx2TkpOrSTsXhg,Brock Animal Hospital,"Pet Services, Pet Boarding, Pet Sitting, Veterinarians, Pets, Pet Cremation Services",Pinellas Park,FL,33782,4.0
0aRs-_Y7Qq_6hScg8ixVow,Banfield Pet Hospital,"Veterinarians, Pets",Sunset Hills,MO,63127,2.5
ne854SxB7yqNXh0FIA4XeA,Boise Animal Health and Urgent Care,"Veterinarians, Pets",Boise,ID,83706,4.0
gpkN15VLcguVIMOGc5R-vg,SPCA Tampa Bay Veterinary Center,"Community Service/Non-Profit, Veterinarians, Local Services, Pets, Pet Adoption, Pet Services",Saint Petersburg,FL,33713,3.5
zW5y4BUwwLpDiW3jh0KD4A,Animal Skin Ear & Allergy Clinic of St. Louis,"Veterinarians, Doctors, Dermatologists, Pet Services, Pets, Health & Medical",Saint Louis,MO,63141,3.5
FvYj3eAcjrrNt-Kmuqt5aA,Animal Care Clinic,"Veterinarians, Pets, Pet Services, Pet Groomers, Pet Sitting, Pet Boarding",Gretna,LA,70056,5.0
UBVE3Z1LmYBAcsJPeqWTTQ,Airport Animal Clinic,"Pets, Veterinarians",Nashville,TN,37217,4.0
xAwnIKLl9zPA6fAe_1AbqA,VRC,"Personal Shopping, Shopping, Pet Services, Persian/Iranian, Restaurants, Pets, Veterinarians",Malvern,PA,19355,3.5
GRFVTbjK3Ri1zz1hisz_Bg,Columbus Central Veterinary Hospital,"Veterinarians, Pets, Pet Services, Pet Groomers",Columbus,NJ,08022,2.5
lNX43xrxv3AwWMbhIhk6cw,Bloomingdale Animal Hospital,"Pet Services, Pet Sitting, Pet Boarding, Pet Groomers, Veterinarians, Pets",Valrico,FL,33594,4.0
eoUgJ2EDuqa8wsWvPTpOqQ,Saint Francis Veterinary Center,"Veterinarians, Pets",Swedesboro,NJ,08085,2.5
41KBn8PqnuX_qpUkBSaDNA,VCA Animal Care Center of Mt. Juliet,"Pet Groomers, Veterinarians, Pets, Pet Sitting, Pet Services",Mount Juliet,TN,37122,4.5
3eN4dAC8Al3dd-WK6CATLg,Applebrook Inn Veterinary Center & Pet Resort,"Pets, Pet Groomers, Pet Services, Pet Sitting, Pet Boarding, Veterinarians, Pet Training",West Chester,PA,19382,3.5
08I7khCvyCEKyPktg1kd3A,Animal Hospital of Chester County,"Pet Services, Veterinarians, Pets, Pet Sitting",West Chester,PA,19380,5.0
b8NIaHbjDPE_OyyXiXb7kQ,Pitman Animal Hospital,"Veterinarians, Pets",Pitman,NJ,08071,3.5
B7WvU0nw3ad4mDfgIDBVzQ,Pocopson Veterinary Station,"Pets, Veterinarians",West Chester,PA,19382,5.0
MBPWVaR5kJxtFGsrLY64zQ,North Penn Animal Hospital,"Veterinarians, Pet Groomers, Pet Services, Pets, Pet Sitting, Pet Boarding",Lansdale,PA,19446,4.5
81KvpVnsuqAVk_hmIdUyxA,Academy of Animal Arts,"Veterinarians, Pets, Pet Sitting, Specialty Schools, Pet Groomers, Education, Adult Education, Special Education, Pet Services, Educational Services",Largo,FL,33770,4.5
E6q307gl2nt5q0cGHnOknQ,Caudle Veterinary Clinic,"Pets, Pet Services, Veterinarians, Pet Groomers, Pet Sitting, Pet Boarding",Nashville,TN,37216,3.0
RwF95o0ReSl_r30i9zoodg,Belmont Animal Hospital,"Pets, Veterinarians",Nashville,TN,37212,4.5
GXyqL_vPM3pNeFU2etrZAw,VCA Wellington Animal Hospital,"Pet Services, Veterinarians, Pets, Pet Groomers, Pet Boarding, Pet Sitting",Newtown Square,PA,19073,4.0
R2kH_HvHLztLMarUIPCOyA,The Neighborhood Veterinarian,"Pets, Veterinarians",Indianapolis,IN,46220,4.0
iAvSB4O6SpMAd2D0A9ueCg,Banfield Pet Hospital,"Pets, Veterinarians",Wilmington,DE,19803,2.0
1TAHFIs5ETVVB9X9R3Jwrw,VetIQ Petcare,"Veterinarians, Pets, Pet Services",Mccordsville,IN,46055,5.0
_nlNkEEMpjvcPIjs97IBIA,Animal Emergency Center,"Veterinarians, Pet Services, Emergency Pet Hospital, Pets",Collinsville,IL,62234,4.0
i8OIZHzrPhpy4MdaC1Cp_A,North Tampa Pet Hospital,"Pets, Pet Groomers, Pet Services, Veterinarians, Pet Stores",Tampa,FL,33647,3.0
5xRtZY8RW63maw1M5Le-4Q,City Cat Clinic,"Pets, Pet Stores, Veterinarians",Saint Louis,MO,63108,4.5
Nf5Y8HxkN0YJlNAgTVC9UQ,Hendricks Veterinary Hospital,"Veterinarians, Pets",Boise,ID,83703,4.5
emOsPgKHlOTqjZCt0yKn9A,Avenue Animal Wellness + Emergency,"Pet Hospice, Emergency Pet Hospital, Veterinarians, Pets, Pet Services",New Orleans,LA,70130,4.0
g7TOI4gLiofnEIwipjKjUg,Advanced Veterinary Hospital,"Pet Services, Pets, Veterinarians, Pet Boarding, Pet Sitting, Pet Groomers",Holiday,FL,34691,3.0
2gikq-ETMz-rtit02Ji9dw,Belcher Animal Clinic,"Pet Stores, Pet Sitting, Pet Services, Veterinarians, Pet Groomers, Pets",Clearwater,FL,33764,3.5
P-B7PWmnLG669ZmEQHTVrw,Leo's Pet Care,"Veterinarians, Pets",Carmel,IN,46032,4.5
i0KsavfVTGAL-qxTpUuRDQ,Banfield Pet Hospital,"Pets, Veterinarians",Tampa,FL,33647,2.0
DOV5nORyuZoljd3HWE3lhQ,Plymouth Animal Hospital,"Veterinarians, Pets",Conshohocken,PA,19428,4.0
Od6AA4JnBtoNvRayYb-W1w,Primary Veterinary Care,"Veterinarians, Pets, Pet Services, Pet Sitting",Gretna,LA,70053,3.5
AIXHlW6Y_1qUJrYQzZvKeA,Philadelphia Animal Hospital,"Pets, Veterinarians",Philadelphia,PA,19142,4.0
UVwJlQ9jZvoOmQxlFtxMDA,Noah's Stop 11 Animal Hospital,"Veterinarians, Pet Services, Pets",Indianapolis,IN,46237,3.0
6xyW0FwTkMz6f_TQvxyOFg,Klaich Animal Hospital,"Pet Boarding, Pet Services, Pets, Pet Sitting, Veterinarians",Reno,NV,89502,3.5
vqZ_kDC_1pQp8bHRmMOYjA,Pennsauken Animal Hospital,"Veterinarians, Pet Services, Pets",Pennsauken Township,NJ,08110,3.0
TCsOLjQDyxQdnI08Ed1kZg,Les Bois Veterinary Hospital,"Veterinarians, Pets",Boise,ID,83702,5.0
IG8S9LXe_PiIbbyZsiaNBQ,Hickory Pet Inn,"Veterinarians, Pet Groomers, Pet Services, Pets, Pet Boarding, Pet Sitting",Plymouth Meeting,PA,19462,3.0
Xz3GX2UyIjZuXde86qy0Hw,Boulevard Animal Hospital,"Veterinarians, Pets",Philadelphia,PA,19115,3.5
a4_6KvSONHhL0dOmJNnVVw,Girard Vetinary Clinic,"Veterinarians, Pet Services, Pets",Philadelphia,PA,19130,3.5
BI5dIh-uvATv4_3YOZLH_g,Animal Health Center of Franklin,"Veterinarians, Pets",Franklin,TN,37064,4.0
JnPYvw1rl1tVyAcO9H8SXQ,Acoma Animal Clinic,"Pet Services, Pets, Pet Groomers, Veterinarians",Tucson,AZ,85741,4.0
JxhQjCCZjsp2nohFiIFX8g,Binder Animal Hospital,"Pet Sitting, Emergency Pet Hospital, Pet Adoption, Pets, Veterinarians, Pet Boarding, Pet Services",Saint Louis,MO,63125,4.5
gRXCQLv4n2uOLeaxFESjAA,Animal Emergency of Hernando,"Pets, Veterinarians, Emergency Pet Hospital, Pet Services",Spring Hill,FL,34606,3.5
iY8FpFaR9jVyhKQHQ00Tug,Southern Veterinary Center,"Pet Stores, Pet Services, Pets, Veterinarians, Pet Boarding, Pet Sitting, Pet Groomers, Emergency Pet Hospital",Smyrna,TN,37167,4.0
LRSI_QIIKbCM-bF5GOUdKw,Brandon Lakes Animal Hospital,"Veterinarians, Pets",Riverview,FL,33578,4.5
-cokDn-wMi53d7waivm05g,Cross Keys Animal Hospital,"Veterinarians, Pets",Williamstown,NJ,08094,4.0
p_o6S-XZgn6dziGCn53yqw,Animal Medical Center,"Veterinarians, Pet Sitting, Health & Medical, Pet Services, Pets, Pet Groomers, Medical Centers",Brandon,FL,33511,3.0
7kN-O0L9DCOjlFG5tct5Lw,Hope Animal Hospital,"Veterinarians, Pets",Fenton,MO,63026,3.5
nR7GdVAJzWpjB4WT6jIVQg,Natchez Trace Veterinary Services - Franklin,"Veterinarians, Pets",Franklin,TN,37064,4.5
00BdDTt3uj5xALjq3wTLbw,Banfield Pet Hospital,"Pets, Veterinarians",St. Petersburg,FL,33709,3.0
c5wyFosnd8gmBBXBs9Bovw,Aba Abraam Animal Hospital,"Veterinarians, Pet Services, Pet Sitting, Pets",Tampa,FL,33624,4.0
k-RXK0z-_AWNr-xCGVdzQw,Pinion Veterinary Hospital,"Emergency Pet Hospital, Veterinarians, Pet Stores, Pets, Pet Services",Reno,NV,89511,4.0
VIsEKQ_i3ofOPybKVJ2THA,Elm Hill Veterinary Clinic,"Pets, Veterinarians",Nashville,TN,37214,4.5
pS2F2fM7gaE5FteQVYG79w,Nature Coast Mobile Veterinary Services,"Veterinarians, Pets",Spring Hill,FL,34609,5.0
BCyvJxdSZGsAxsyNXWkZmQ,VCA Advanced Veterinary Care Center,"Veterinarians, Pet Services, Emergency Pet Hospital, Pets",Fishers,IN,46038,3.5
ysV-2YeQpy_wY007SPj1ww,Yellow Dog Veterinary Clinic,"Pet Groomers, Veterinarians, Pets, Pet Services, Emergency Pet Hospital",Carmel,IN,46033,4.5
CAQFHyR3RIl-3ddNP0F2nA,ABC Veterinary Clinic,"Veterinarians, Pet Groomers, Pets, Pet Services, Pet Stores",Sparks,NV,89431,4.0
pNGOtya7jj220m-VRVP-CQ,Crossroads Pet Professionals,"Pet Groomers, Pet Sitting, Veterinarians, Pets, Pet Services",Nolensville,TN,37135,3.0
4Kgsxa9ZoLefEJRBABnG2A,Geist Pet Wellness Clinic,"Veterinarians, Pet Services, Pets",Indianapolis,IN,46256,5.0
Y99d3oTmU-TWo7oGDauJlQ,Central Animal Hospital on Pinellas Point,"Veterinarians, Pet Services, Pets, Pet Sitting, Pet Groomers, Pet Boarding",St Petersburg,FL,33712,4.0
M54YgTqNenGObSv1opsGEg,Bree's Animal Hospital,"Pet Services, Pet Sitting, Veterinarians, Pets",Philadelphia,PA,19136,3.5
PBY0WaOgo5a4KeMXyw3FFQ,Hillsboro Animal Hospital,"Pet Services, Veterinarians, Pets",Nashville,TN,37215,4.5
wPqxxffL_sCbsgrZOjmKqw,HousePaws Mobile Veterinary Service of Mount Laurel,"Pet Services, Pets, Veterinarians",Mt. Laurel,NJ,08054,4.0
SpxWBXGj_kOg8dL5BsCsvg,Noahs Westside Animal Hospital,"Pets, Veterinarians, Pet Sitting, Pet Groomers, Pet Services",Indianapolis,IN,46224,4.0
UzEVGBkwXkiFpFvIuQPImw,Animal Wellness Centre of Wesley Chapel,"Pet Boarding, Veterinarians, Pets, Pet Services, Pet Sitting, Pet Groomers",Wesley Chapel,FL,33544,3.5
1Xp6b7m7QqTa2KTUv-t2oQ,Ajo Veterinary Clinic,"Veterinarians, Pets",Tucson,AZ,85713,2.5
AguBcWO7jsDOgGEMJwtUkA,Sulphur Springs Veterinary Clinic,"Pets, Veterinarians",Ballwin,MO,63021,4.5
9wVRkUSzK8NveuO0vaUhEA,Rothman Animal Hospital,"Pet Services, Pet Groomers, Veterinarians, Pets, Pet Sitting, Pet Boarding",Collingswood,NJ,08107,3.5
LecjpNIHHxgCngc7vNXBuQ,Hendersonville Animal Hospital,"Pet Groomers, Pet Sitting, Pets, Pet Services, Veterinarians",Hendersonville,TN,37075,3.5
YEA2klCK_Ls6mq9DFlspSQ,Eagle Animal Hospital,"Health & Medical, Hospitals, Pet Services, Pets, Veterinarians",Chester Springs,PA,19425,4.5
s48yzPNiQg0JCGXYZmdjFg,Planned Pethood,"Veterinarians, Pet Services, Pets, Pet Groomers",Zephyrhills,FL,33542,2.5
5AFi2TdSoHyJAs21dk_9_Q,Cherry Hill Animal Hospital,"Veterinarians, Pets",Cherry Hill,NJ,08034,4.0
8z_Z1NC2MfoiJb6hzuC26w,Banfield Pet Hospital,"Pets, Veterinarians",Metairie,LA,70003,2.5
63VWgDo8Qf6z8NeIuoOrhw,River City Veterinary Hospital,"Pet Boarding, Pet Services, Veterinarians, Pet Groomers, Pets, Pet Sitting",Meridian,ID,83646,4.5
9Q5GrEg9iy_RXuRkxIENVg,Society Hill Veterinary Hospital,"Pet Boarding, Pet Sitting, Pets, Veterinarians, Pet Services",Philadelphia,PA,19147,4.0
z_261rfEMUUdDGAXeyw65Q,Pet Supermarket,"Pet Services, Pet Groomers, Pet Stores, Pets, Veterinarians, Pet Adoption",Nashville,TN,37214,4.0
mP5eg1NOruFUgLobCJ15Ug,Intermountain Pet Hospital,"Veterinarians, Pet Services, Pet Sitting, Pets",Meridian,ID,83642,3.5
bsAFO1iBqUmvR2387PKm-A,West Deptford Animal Hospital,"Veterinarians, Pets",Wenonah,NJ,08090,2.0
ah3B5TN3cYUF4v7te-qlPQ,Lashley Animal Hospital,"Pets, Veterinarians, Pet Services",Swansea,IL,62226,3.5
rTiu8OpWFVYKSwryTQPnfw,Ruskin Animal Hospital,"Animal Shelters, Pets, Pet Stores, Veterinarians",Ruskin,FL,33570,4.5
GES_MJrStN1XRsRTZjCDSQ,Animal & Exotic Medical Ctr,"Pets, Veterinarians",Lutz,FL,33548,3.5
XLdqbdbf8QhKH6n9C5Tkig,Arizona Exotic Animal Hospital - Tucson,"Pet Services, Pet Boarding, Pets, Veterinarians, Pet Groomers, Pet Sitting",Tucson,AZ,85712,4.5
HjFBTNeRyy7zLSIpWap9bA,San Roque Pet Hospital,"Pet Services, Veterinarians, Pets, Pet Sitting",Santa Barbara,CA,93105,3.5
rGfGJhWNJAggoUMXt4EzYQ,Wiseman Animal Hospital & Boarding Kennel,"Pets, Pet Services, Veterinarians, Pet Sitting",Tucson,AZ,85712,3.0
vweXEfV0OPik2SabODF2Gg,North Bay Animal Hospital,"Pets, Pet Sitting, Pet Services, Pet Boarding, Veterinarians, Pet Groomers",Tampa,FL,33615,4.5
QHccEcja9h1Wk0b1wWBnxg,Jefferson Animal Hospital,"Pets, Veterinarians",Saint Louis,MO,63104,4.5
etI6szM80bet8Ziq12nR5g,Hampton Animal Hospital,"Veterinarians, Pet Services, Pets",Saint Louis,MO,63139,4.5
nXCrbA77nrRY-fvG6zr6_A,Southern Animal Foundation Clinic,"Veterinarians, Pets, Pet Adoption",New Orleans,LA,70130,3.5
eN0Tqe0-r0BgFBFP32hCGw,Animal Allergy & Dermatology Center of Indiana,"Pets, Veterinarians",Indianapolis,IN,46268,5.0
3WEpcZHjyeevjwyiRfgOGw,Heart + Paw,"Veterinarians, Pet Services, Pets, Pet Groomers",King Of Prussia,PA,19406,4.0
gqwJxrdXimdw5LuXwEYjfQ,VCA Knightswood Animal Hospital,"Veterinarians, Pets",Philadelphia,PA,19154,4.0
hOm6-2J5vUuptJAbuoPZ9A,Pinelands Veterinary Clinic,"Veterinarians, Pets",Southampton,NJ,08088,4.0
Wuk2OinjTnS6DcqKLK7_Bg,Family Pet Hospital,"Pets, Veterinarians",Saint Louis,MO,63127,4.5
UA_U5stdkI2VKr9zJ_qjzg,Pet Wellness Clinics,"Veterinarians, Pet Boarding, Pet Services, Pet Sitting, Pet Groomers, Pets",Indianapolis,IN,46220,4.0
BVou6GarpR5u948P9PyAhQ,Acacia Animal Hospital,"Health & Medical, Pets, Pet Services, Veterinarians",Tucson,AZ,85719,4.0
nPCxCS6TVRrWjkmhqNQWQA,Essentials PetCare Veterinary Clinic,"Veterinarians, Pets, Pet Services",Port Richey,FL,34668,2.5
f_gBIZQ81YAlfh0QKNubVA,Whiteland Animal Clinic,"Pets, Veterinarians",Whiteland,IN,46184,2.0
e7hwGwixO2s_4_3guYP9ZQ,Beach Park Animal Clinic,"Doctors, Health & Medical, Pets, Veterinarians, Professional Services, Pet Boarding, Pet Services, Pet Sitting",Tampa,FL,33609,5.0
tDc9v2dYsiS8ro9r_C8jEQ,Busch Animal Hospital,"Pets, Veterinarians, Pet Services",Tampa,FL,33612,3.0
fh1C9e8S8HxvpgqCAAtUIg,Foxfield Veterinary Services,"Pet Services, Pet Groomers, Pet Training, Veterinarians, Pets",Downingtown,PA,19335,4.5
kBqIeKOU-j1NsRlXw3xCgw,Grand Central Veterinary Hospital,"Veterinarians, Pets",St Petersburg,FL,33713,3.5
iSoAybIwHuSPuT1DN_B48A,Doylestown Animal Medical Clinic,"Pets, Veterinarians",Doylestown,PA,18902,4.0
wt5UODrqq6PXmwGuH657qw,Connechusett Animal Hospital,"Veterinarians, Pets",Tampa,FL,33617,4.0
