business_id,name,categories,city,state,postal_code,stars
p_o6S-XZgn6dziGCn53yqw,Animal Medical Center,"Veterinarians, Pet Sitting, Health & Medical, Pet Services, Pets, Pet Groomers, Medical Centers",Brandon,FL,33511,3.0
6sd23pn2asTeBDGmjWOAgg,Golden Collar Grooming,"Pets, Pet Services, Pet Sitting, Pet Groomers",Saint Petersburg,FL,33707,5.0
cKQ6uZwvtzeenv_YC06o2g,R C Dog Care Inc,"Pet Services, Pets, Pet Sitting",Warminster,PA,18974,5.0
lInYEIj1qrXJ8jS70FoSwg,Worldwide Aquarium & Pet Center,"Pet Groomers, Pets, Pet Training, Pet Stores, Pet Services",Philadelphia,PA,19135,3.5
c5wyFosnd8gmBBXBs9Bovw,Aba Abraam Animal Hospital,"Veterinarians, Pet Services, Pet Sitting, Pets",Tampa,FL,33624,4.0
XrcCCx1vt54TGo5W87zl3w,Charles Peden - Psychic Medium & Animal Communicator,"Pets, Psychic Mediums, Professional Services, Arts & Entertainment, Pet Services, Supernatural Readings",Tucson,AZ,85704,4.0
dVzVWmPXAIrjh9e6m-2ynw,Saltwater Island,"Local Fish Stores, Pet Stores, Aquarium Services, Pets, Pet Services",Ballwin,MO,63011,3.0
k-RXK0z-_AWNr-xCGVdzQw,Pinion Veterinary Hospital,"Emergency Pet Hospital, Veterinarians, Pet Stores, Pets, Pet Services",Reno,NV,89511,4.0
_20lHmUP-NJjwZ9ygLx_sg,Grateful Pets,"Pet Sitting, Pet Groomers, Pet Services, Pets, Pet Training",Saint Louis,MO,63104,4.5
BIab0FUvD60EipApxzs4RQ,Dioji K-9 Resort & Athletic Club,"Pets, Pet Groomers, Pet Stores, Pet Services, Pet Sitting, Pet Boarding",Santa Barbara,CA,93103,5.0
GDjmvlmnzLnrr4YaDEGAAQ,Lynn's Grooming Gallery,"Pets, Pet Services, Pet Groomers",Seminole,FL,33772,5.0
Pq1Qa6damB_i3XbE6GKXrQ,Pabby's Pet Pantry,"Pet Services, Pets, Pet Stores",Hatboro,PA,19040,4.5
BCyvJxdSZGsAxsyNXWkZmQ,VCA Advanced Veterinary Care Center,"Veterinarians, Pet Services, Emergency Pet Hospital, Pets",Fishers,IN,46038,3.5
ysV-2YeQpy_wY007SPj1ww,Yellow Dog Veterinary Clinic,"Pet Groomers, Veterinarians, Pets, Pet Services, Emergency Pet Hospital",Carmel,IN,46033,4.5
DqEPT22GDRn6AxqtihegMw,Julie's Paw Spa,"Pets, Pet Services, Pet Groomers",Tucson,AZ,85711,3.0
Rec15w9iVIPgvXFLKeEt_Q,Pilar's Pet Resort,"Pet Services, Pet Boarding, Pet Sitting, Pets",Tampa,FL,33605,4.5
CAQFHyR3RIl-3ddNP0F2nA,ABC Veterinary Clinic,"Veterinarians, Pet Groomers, Pets, Pet Services, Pet Stores",Sparks,NV,89431,4.0
c4yb5KxSA05r7vf3bcdTGA,EarthWise Pet Sobro,"Pet Groomers, Pets, Pet Services, Pet Stores",Nashville,TN,37210,3.5
v2YnBliyp2aV-6lwM74OUA,Spot's Pet Supply & Grooming,"Pet Groomers, Pet Services, Pets, Pet Sitting, Pet Stores",Nashville,TN,37215,2.5
pNGOtya7jj220m-VRVP-CQ,Crossroads Pet Professionals,"Pet Groomers, Pet Sitting, Veterinarians, Pets, Pet Services",Nolensville,TN,37135,3.0
4Kgsxa9ZoLefEJRBABnG2A,Geist Pet Wellness Clinic,"Veterinarians, Pet Services, Pets",Indianapolis,IN,46256,5.0
9ELIWkepIA_V763BH8dCcw,Au Pets,"Pet Sitting, Pets, Pet Services, Dog Walkers",New Orleans,LA,70114,5.0
6O-zce2lYuPuuJaEoBHJjQ,Three Dog Bakery,"Pet Stores, Pet Services, Pets",Franklin,TN,37067,4.5
bsjX5xOnVAESMlkWAy-dqQ,Your Pet at Home,"Pet Sitting, Dog Walkers, Pet Services, Pets",Saint Petersburg,FL,33713,4.0
Y99d3oTmU-TWo7oGDauJlQ,Central Animal Hospital on Pinellas Point,"Veterinarians, Pet Services, Pets, Pet Sitting, Pet Groomers, Pet Boarding",St Petersburg,FL,33712,4.0
uj-kUSbgauvzw91L1Y9xIw,Pampered Pets,"Pet Services, Pet Sitting, Pets, Pet Groomers",Nashville,TN,37214,4.0
cAM5bzRSCIA402mUBbLXiw,The Nail Pawlor,"Pet Groomers, Pet Services, Pets",Nashville,TN,37211,5.0
eTF71-HN5fF85BfUVy9pBg,Shampoodles Pet Salon,"Pet Services, Pets, Pet Groomers",Washington Township,NJ,08080,3.5
M54YgTqNenGObSv1opsGEg,Bree's Animal Hospital,"Pet Services, Pet Sitting, Veterinarians, Pets",Philadelphia,PA,19136,3.5
wZo1wrBy_-UkbxjOuUlCGA,Zen Pet Retail & Grooming,"Pet Groomers, Pet Services, Pet Stores, Pets",New Orleans,LA,70115,5.0
NEt5ftXVHut09Ju-jAH_5Q,Izzy Pop Pet Salon,"Pet Groomers, Pets, Pet Services",Nashville,TN,37204,4.5
PbrDbTC-iOjHmFb4p38rPw,Cute Cuts Pet Grooming,"Pet Boarding, Pet Services, Pets, Pet Groomers, Pet Sitting",Largo,FL,33773,3.5
PBY0WaOgo5a4KeMXyw3FFQ,Hillsboro Animal Hospital,"Pet Services, Veterinarians, Pets",Nashville,TN,37215,4.5
qv9ap6-aQk7GmygAbRDO8Q,Reno Pet Euthanasia,"Pets, Pet Services, Pet Hospice",Reno,NV,89511,3.5
wPqxxffL_sCbsgrZOjmKqw,HousePaws Mobile Veterinary Service of Mount Laurel,"Pet Services, Pets, Veterinarians",Mt. Laurel,NJ,08054,4.0
SpxWBXGj_kOg8dL5BsCsvg,Noahs Westside Animal Hospital,"Pets, Veterinarians, Pet Sitting, Pet Groomers, Pet Services",Indianapolis,IN,46224,4.0
UzEVGBkwXkiFpFvIuQPImw,Animal Wellness Centre of Wesley Chapel,"Pet Boarding, Veterinarians, Pets, Pet Services, Pet Sitting, Pet Groomers",Wesley Chapel,FL,33544,3.5
F0577ysBCCrJozAN6IBtnQ,PetSmart,"Pet Services, Pet Training, Pets, Pet Groomers, Pet Stores, Pet Sitting",Willow Grove,PA,19090,3.5
9wVRkUSzK8NveuO0vaUhEA,Rothman Animal Hospital,"Pet Services, Pet Groomers, Veterinarians, Pets, Pet Sitting, Pet Boarding",Collingswood,NJ,08107,3.5
qR1099jMsVHPY4uPeAsiUQ,Platinum Paws,"Pet Groomers, Pet Stores, Pets, Pet Services",Carmel,IN,46032,5.0
LecjpNIHHxgCngc7vNXBuQ,Hendersonville Animal Hospital,"Pet Groomers, Pet Sitting, Pets, Pet Services, Veterinarians",Hendersonville,TN,37075,3.5
QCKKGsEDGG-flR_9ZaqW3A,Riverfront Pets,"Pet Stores, Dog Walkers, Pet Groomers, Pets, Pet Services",Wilmington,DE,19801,4.5
YEA2klCK_Ls6mq9DFlspSQ,Eagle Animal Hospital,"Health & Medical, Hospitals, Pet Services, Pets, Veterinarians",Chester Springs,PA,19425,4.5
s48yzPNiQg0JCGXYZmdjFg,Planned Pethood,"Veterinarians, Pet Services, Pets, Pet Groomers",Zephyrhills,FL,33542,2.5
Sa_Vb6NPbqxXt54ax-fvyw,Coral Reef Pet Shop,"Pets, Pet Groomers, Aquarium Services, Pet Stores, Aquariums, Active Life, Pet Services",New Orleans,LA,70124,3.5
KER_qdhWb_BvMQniyJa8Pg,Petco,"Pet Groomers, Pet Services, Pets, Pet Stores, Pet Training",Creve Coeur,MO,63141,4.0
xbfKHMUlRAojrO1oJptEmA,The Holistic Connection,"Health & Medical, Cannabis Dispensaries, Holistic Animal Care, Shopping, Beauty & Spas, Vitamins & Supplements, Pet Services, Pets",Brentwood,TN,37027,5.0
fCj7z0r0wsXeL98fcSUy2w,Petco,"Pet Groomers, Pets, Pet Stores, Pet Training, Pet Services",Tucson,AZ,85748,2.5
zhi3-h94VnFDljz6tCw2Tw,The Barkmore Resort,"Pet Sitting, Pet Boarding, Pets, Pet Services, Pet Training",Land O Lakes,FL,34638,3.0
zASa_veFkx_lKbLTj1g-Fg,Pet Valu,"Pets, Pet Stores, Pet Services, Pet Groomers",Mullica Hill,NJ,08062,4.5
6ghgCRXTzXItxcfCUzsnAg,Prescription Lab Compounding Pharmacy,"Pet Services, Pets, Drugstores, Pharmacy, Health & Medical, Shopping",Tucson,AZ,85715,4.0
pxpk0t_WHk1fhOEOAZ9-SA,Calling All Paws,"Pet Groomers, Pet Services, Pets",Havertown,PA,19083,3.5
63VWgDo8Qf6z8NeIuoOrhw,River City Veterinary Hospital,"Pet Boarding, Pet Services, Veterinarians, Pet Groomers, Pets, Pet Sitting",Meridian,ID,83646,4.5
9Q5GrEg9iy_RXuRkxIENVg,Society Hill Veterinary Hospital,"Pet Boarding, Pet Sitting, Pets, Veterinarians, Pet Services",Philadelphia,PA,19147,4.0
zXtYMBzD246jTXCypH44aA,Kokas Kennels Dog-Otel,"Pet Sitting, Pet Services, Pets",Westampton,NJ,08060,4.5
z_261rfEMUUdDGAXeyw65Q,Pet Supermarket,"Pet Services, Pet Groomers, Pet Stores, Pets, Veterinarians, Pet Adoption",Nashville,TN,37214,4.0
qErLWwrIo4dH5kRB4EXmyg,Groovy Cats & Dogs,"Pet Groomers, Pet Stores, Pets, Pet Services",Tampa,FL,33612,5.0
mP5eg1NOruFUgLobCJ15Ug,Intermountain Pet Hospital,"Veterinarians, Pet Services, Pet Sitting, Pets",Meridian,ID,83642,3.5
ah3B5TN3cYUF4v7te-qlPQ,Lashley Animal Hospital,"Pets, Veterinarians, Pet Services",Swansea,IL,62226,3.5
0n6alVslpokrrvdrlp871A,PetSmart,"Pet Groomers, Pets, Pet Training, Pet Stores, Pet Services",Springfield,PA,19064,3.0
B_LVesZrzO1PnJRNGfpEfA,Joe's Mobile Grooming,"Pet Groomers, Pets, Pet Services",Tucson,AZ,85757,2.5
9ZvDl5iaGc4j_5OB3sykMQ,Petco,"Pets, Pet Stores, Zoos, Pet Services, Active Life, Pet Groomers, Pet Training",Fishers,IN,46037,3.5
XLdqbdbf8QhKH6n9C5Tkig,Arizona Exotic Animal Hospital - Tucson,"Pet Services, Pet Boarding, Pets, Veterinarians, Pet Groomers, Pet Sitting",Tucson,AZ,85712,4.5
WqGNRnmf-oWFmaWHljcDuA,PetSmart,"Pet Training, Pet Groomers, Pets, Pet Sitting, Pet Stores, Pet Services",Indianapolis,IN,46229,2.5
HjFBTNeRyy7zLSIpWap9bA,San Roque Pet Hospital,"Pet Services, Veterinarians, Pets, Pet Sitting",Santa Barbara,CA,93105,3.5
rGfGJhWNJAggoUMXt4EzYQ,Wiseman Animal Hospital & Boarding Kennel,"Pets, Pet Services, Veterinarians, Pet Sitting",Tucson,AZ,85712,3.0
xwTkKcR7iKJLF442L8QmRg,Camp Bow Wow Southport,"Pet Groomers, Pets, Pet Sitting, Pet Boarding, Pet Services",Indianapolis,IN,46237,4.0
-vK_08ooY5933lZ8MGb77A,Sam Ivy K9 Consultants,"Pets, Pet Training, Pet Services, Dog Walkers, Pet Sitting",Tampa,FL,33602,5.0
ylrlAfC_04WRVyxAlekCzA,Timber Oaks Pet Spa,"Pets, Pet Services, Pet Sitting, Pet Groomers, Pet Boarding",Port Richey,FL,34668,4.0
iIN_zrH4KcK7GZ1RvU2L3g,Corals & More,"Pet Stores, Aquariums, Local Fish Stores, Active Life, Pets, Aquarium Services, Pet Services",Saint Charles,MO,63303,4.0
vweXEfV0OPik2SabODF2Gg,North Bay Animal Hospital,"Pets, Pet Sitting, Pet Services, Pet Boarding, Veterinarians, Pet Groomers",Tampa,FL,33615,4.5
OobahMKy7A9jNH3V_Pe8Lg,Town & Country Pet Care,"Pet Training, Pet Groomers, Pet Boarding, Pet Transportation, Pets, Pet Services, Pet Sitting",Langhorne,PA,19053,2.5
etI6szM80bet8Ziq12nR5g,Hampton Animal Hospital,"Veterinarians, Pet Services, Pets",Saint Louis,MO,63139,4.5
ncWR7cs583zxVyPcooZ7-g,Tails Pet Spa,"Pet Groomers, Pets, Pet Services",Pinellas Park,FL,33781,4.5
3WEpcZHjyeevjwyiRfgOGw,Heart + Paw,"Veterinarians, Pet Services, Pets, Pet Groomers",King Of Prussia,PA,19406,4.0
1ELQjj8JfYZQF2Z4fu5Jvw,Petco,"Pet Stores, Pets, Pet Services, Pet Training, Pet Groomers",Santa Barbara,CA,93105,2.5
XqxZ8OvTDzTQFecFlI_37w,Groomingdales,"Pet Services, Pet Sitting, Pet Boarding, Pets, Pet Groomers",Indianapolis,IN,46220,5.0
2CvV6BUWYzMUcSES1Smxcg,The Wigglebutt Doghouse,"Pets, Pet Sitting, Pet Services",Indianapolis,IN,46268,4.5
6fjHfzOQyhE4Cv8sJ_nzEA,Cherie’s Pet Salon,"Pet Groomers, Pets, Pet Services, Pet Boarding, Pet Sitting",Nashville,TN,37209,5.0
qvusgZzTzaXPSGKLAPUyfw,Beach Groomers Pet Salon,"Dog Walkers, Pets, Pet Services, Pet Stores, Pet Training, Pet Groomers",Redington Shores,FL,33708,5.0
H8yBx6qhEIoZ5qojhXQdHA,SPCA Tampa Bay,"Pet Services, Pet Stores, Animal Shelters, Pets",Largo,FL,33773,3.0
Dc7dPkOLxQw4n9_-IxF5Ew,Comfort Zone Sitters,"Pet Services, Dog Walkers, Pet Sitting, Pets, House Sitters, Home Services",Indianapolis,IN,46220,5.0
UA_U5stdkI2VKr9zJ_qjzg,Pet Wellness Clinics,"Veterinarians, Pet Boarding, Pet Services, Pet Sitting, Pet Groomers, Pets",Indianapolis,IN,46220,4.0
Ur4YvRTTGsP0y-lc78VRxQ,Ben-Jee Kennels,"Pet Services, Pet Training, Pets, Pet Groomers, Pet Boarding, Pet Sitting",Telford,PA,18969,2.5
YHQPX_8YfXpiJueWN46JeA,Happy Dog Hotel & Spa,"Pet Groomers, Pet Services, Pets, Pet Sitting, Pet Boarding",Carmel,IN,46032,2.5
yazNszmvPCMjprwZnbLgvw,Karens K-9 Care,"Pet Sitting, Pets, Pet Groomers, Pet Services, Pet Training",Frazer,PA,19355,4.0
TNqxOsT4OHSV325Nl3CbBA,Five Paws of Delaware County,"Pets, Pet Services, Dog Walkers, Pet Sitting",Aston,PA,19014,5.0
GZ8T-IJkJe4lOszSQC1cAA,Puppies Tampa,"Pets, Pet Services, Pet Adoption, Pet Breeders, Pet Stores",Tampa,FL,33614,1.5
uSn4sAjI9x0zTiuVq0KqOw,Cozy Cattery Boarding Resort & Grooming Spaw,"Pet Services, Pet Sitting, Pets, Pet Boarding, Pet Groomers",Verdi,NV,89439,4.5
G90JKQwLClVVReSbAA_X-w,Dolly's Doggie Salon,"Pet Groomers, Pet Services, Pets",Boise,ID,83702,3.5
BVou6GarpR5u948P9PyAhQ,Acacia Animal Hospital,"Health & Medical, Pets, Pet Services, Veterinarians",Tucson,AZ,85719,4.0
Ln6ICq2XmDZZ9HZFk9G5CQ,The Wolf Whisperer Dog Training & Boarding,"Pets, Pet Services, Pet Sitting, Pet Training",Tucson,AZ,85730,4.5
nPCxCS6TVRrWjkmhqNQWQA,Essentials PetCare Veterinary Clinic,"Veterinarians, Pets, Pet Services",Port Richey,FL,34668,2.5
Cq-lLB_JK0Pk2g-_V39efw,Preppy Pet - St. Petersburg,"Pet Boarding, Pet Sitting, Pet Services, Pets, Pet Groomers",Saint Petersburg,FL,33713,4.0
1db3Jjdab-tGa6p0gxBr5Q,Petco,"Pet Adoption, Local Fish Stores, Pet Training, Pet Stores, Pet Services, Pet Groomers, Pets",Sparks,NV,89434,3.5
e7hwGwixO2s_4_3guYP9ZQ,Beach Park Animal Clinic,"Doctors, Health & Medical, Pets, Veterinarians, Professional Services, Pet Boarding, Pet Services, Pet Sitting",Tampa,FL,33609,5.0
vP0EREbfTWAeK51PTaQeMA,Best In Show Grooming Salon,"Pet Groomers, Pets, Pet Services",Philadelphia,PA,19130,3.5
m_WFKz_yIdEm7L4AXeJ6pA,Happy Tails Grooming,"Pet Services, Pet Groomers, Pets",Philadelphia,PA,19115,4.5
tDc9v2dYsiS8ro9r_C8jEQ,Busch Animal Hospital,"Pets, Veterinarians, Pet Services",Tampa,FL,33612,3.0
fh1C9e8S8HxvpgqCAAtUIg,Foxfield Veterinary Services,"Pet Services, Pet Groomers, Pet Training, Veterinarians, Pets",Downingtown,PA,19335,4.5
seyh0_OC5SQiq8kH3Sy85w,Sitter Hound,"Pet Sitting, Pets, Pet Services, Dog Walkers",Saint Louis,MO,63146,5.0
R6m0beKmTpTmaS3sHPZeXg,The Dog Den,"Pet Groomers, Pets, Pet Services, Pet Sitting",Haddonfield,NJ,08033,4.5
KV_byKHRH3bYLWjnW3EduA,Delmar Doggie Design,"Pets, Pet Groomers, Pet Services",Saint Louis,MO,63112,4.5
oDhU_6MfhR-VlGWgenulRA,Petco,"Pet Groomers, Pet Training, Pet Services, Pet Stores, Pets",Clearwater,FL,33764,3.5
P0NjRJEGijAWQuDrapyweQ,Yoshiko Professional Grooming,"Pet Services, Pets, Pet Sitting, Pet Groomers",Skippack,PA,19474,5.0
_79Z5wHA9hO-XvEASrb-Mg,Easy Living Home Care,"Pet Services, Home Services, Handyman, Dog Walkers, Pets, Home Cleaning",Abington,PA,19001,4.5
9sk5X2-wxIbc5HiwRlppWA,Horseshoe Lake Animal Hospital,"Pets, Pet Services, Veterinarians, Pet Groomers, Pet Sitting",Collinsville,IL,62234,4.0
zUSpZ8kVRW-Ulp-xdDvlzQ,PetSmart,"Pet Stores, Pet Training, Pet Groomers, Pet Services, Pets, Pet Sitting",Tucson,AZ,85705,3.0
higv7_TzD3suqKiDn_ZHwQ,Hottie Hounds Dog Grooming,"Pet Groomers, Pet Services, Pets",Lumberton,NJ,08048,4.0
pYt4clNqyyzpijxYlvz5VQ,Fetch! Pet Care,"Pet Services, Dog Walkers, Pet Sitting, Pets",Oro Valley,AZ,85737,4.5
tG5kVhwH8g10gLLjrzZiaQ,Queen Village Dog & Cat Grooming Salon,"Pet Groomers, Pets, Pet Services, Pet Sitting",Philadelphia,PA,19147,4.5
FkaK5IO9BcG2wGCAK4gF9A,Pets Love Amy,"Pet Services, Pet Sitting, Dog Walkers, Pets, Pet Groomers",Wilmington,DE,19809,5.0
GdfqRMGQD6h25NIvQgyfog,Crossroads Pets- Shop & Adopt,"Pet Services, Pet Adoption, Pet Groomers, Animal Shelters, Pets, Pet Stores",Nashville,TN,37208,4.5
cS4ZVC_m9Xoh2Xwi1ZhPNw,Howdershell Animal Clinic,"Pets, Pet Services, Veterinarians",Florissant,MO,63031,4.0
kEfaWUNbXBuiuxdX4ETpIQ,Pet Supplies Plus - Warson Woods,"Pet Stores, Pets, Pet Services, Pet Groomers",Saint Louis,MO,63122,4.5
fQIBmWDqYJof7Nx-G1rFOw,Petco,"Pets, Pet Training, Pet Stores, Pet Groomers, Pet Services",Nashville,TN,37221,3.0
LBpSANlxCAzyq6v-0uY7pQ,Longwood Veterinary Center,"Pets, Pet Services, Veterinarians",Kennett Square,PA,19348,5.0
LCqlbBpSnI07n25hV8Cc0A,Buckets of Love Dog Grooming,"Pet Groomers, Pets, Pet Services",Valrico,FL,33596,4.0
iCQdOKJAvuopC7vkst_LUA,Ginger's Pet Cuttery,"Pets, Pet Services, Pet Groomers, Pet Sitting, Pet Training",Claymont,DE,19703,2.5
4HfagCu8dIB_iDrdIYtOng,Pet Supplies Plus - Whitestown,"Pet Groomers, Pets, Pet Stores, Pet Services",Whitestown,IN,46075,4.0
h-5vG2SwsF7P2vpKXQlFoQ,Broadway Animal Hospital,"Pets, Pet Services, Pet Sitting, Veterinarians",Tucson,AZ,85719,3.5
medU2eXzP4esnvWK0FDWOA,McKays Mill Animal Hospital,"Pet Services, Pets, Veterinarians, Pet Groomers",Franklin,TN,37067,5.0
GBbBonmXn3mMbd6XhB_ZFw,Petco,"Pet Groomers, Pet Stores, Pet Services, Pet Training, Pets",West Chester,PA,19380,3.5
HxYMoEFg4mL2XDxfd605Dg,PetSmart,"Pets, Pet Training, Pet Stores, Pet Services, Pet Groomers, Pet Sitting",Philadelphia,PA,19124,3.0
ob4oH3_sqTS9DwNnzbsA1Q,Grooming By Lesa,"Pet Groomers, Pet Services, Pets",New Orleans,LA,70130,5.0
IJ_-9Dwd06VA36qwO2p8bQ,A Bark Above,"Pet Services, Pet Groomers, Pet Sitting, Pets",Nashville,TN,37216,4.0
i3u41V-VzGbgQlexd0_-5w,Pet Supplies Plus - Levittown,"Pet Stores, Pets, Pet Services, Pet Adoption, Pet Groomers",Levittown,PA,19056,4.0
pPhL7w6fv4B5OMzSoymdCQ,Paws Up!,"Pet Services, Pet Groomers, Pet Training, Pets, Pet Sitting, Pet Boarding",Tucson,AZ,85741,4.0
8BrOCC2ULjW5gZVCwv91cA,The Dog Zone,"Pet Services, Pet Sitting, Pet Groomers, Pets",Philadelphia,PA,19152,1.0
B8zcvfugwqLqQ_Brg9INwA,Sniffles and Friends Dog Walkers,"Pets, Dog Walkers, Pet Services, Pet Sitting",Philadelphia,PA,19103,3.0
FX_GP-RvfqD75kV6HdO-bg,Paws & Claws Grooming Salon,"Pet Services, Pets, Pet Sitting",Metairie,LA,70006,2.5
loRvpXHsabdtkzlGOwO3sg,Pasco Veterinary Medical Center,"Health & Medical, Veterinarians, Doctors, Naturopathic/Holistic, Pets, Pet Sitting, Pet Services, Emergency Rooms",Lutz,FL,33559,2.0
86aM0sOFSo2vwv1ZXyD6hA,Clif Wyck Farms Kennels,"Pet Boarding, Pet Sitting, Pet Groomers, Pets, Pet Services",Marlton,NJ,08053,4.0
wBLx-iKgm4Jsfj3hwqldnw,Sabino Canyon Pet Resort,"Pet Groomers, Pet Sitting, Pets, Pet Boarding, Pet Photography, Pet Services",Tucson,AZ,85715,3.5
ZmsrFqxzq-RpHrC2DbCAqw,Goleta Butterfly Grove,"Active Life, Pets, Hiking, Pet Services, Amusement Parks, Parks",Goleta,CA,93117,4.5
6Ewyl1MeUWH3ht66Htc_Mw,A Very Important Pet,"Pet Sitting, Pet Training, Pet Groomers, Pets, Pet Services",Clearwater,FL,33755,3.0
LDQNdYcJJ7rRI0OVPMzSbQ,PetSmart,"Pet Training, Pets, Pet Services, Pet Groomers, Pet Stores",Saint Petersburg,FL,33710,3.0
4XknMZrdwdcoTTBNj6DxhA,Music City Kennels,"Pets, Pet Services, Pet Sitting",Nashville,TN,37211,4.0
rSYyGcZZziJLsqKl5hMcDw,Circus Circus Reno,"Hotels & Travel, Casinos, Hotels, Event Planning & Services, Nightlife, Restaurants, Pet Services, Pets, Arts & Entertainment, Pet Sitting",Reno,NV,89503,2.5
56jGB1kULeaA4E7K2Vxyjg,For the Dogs,"Pets, Pet Services, Pet Sitting",Zionsville,IN,46077,3.5
aPLhrCU3vkFM3Ius0CbFPg,Healthy Paws Pet Insurance & Foundation,"Financial Services, Pet Insurance, Insurance, Pet Services, Pets",Philadelphia,PA,19103,4.5
ShJiM9L-skL5Hd7RMOsV9Q,Great Valley Pet Hotel,"Pet Sitting, Pets, Pet Services, Pet Boarding",Malvern,PA,19355,4.0
4KaNs9r_AB000wHvwQU_nQ,Groom-N-Tails Mobile Grooming,"Pet Groomers, Pets, Beauty & Spas, Laser Hair Removal, Pet Services, Hair Removal",Oreland,PA,19075,2.5
m6WmvZtTYIDY0IO-RqPGHA,Valley Forge Animal Medical Center,"Pet Services, Veterinarians, Pets",Phoenixville,PA,19460,4.5
R-13_rlrAizVuZXJSLcMPQ,Yard Dog Fence,"Contractors, Pet Services, Pets, Home Services, Fences & Gates, Pet Sitting, Horse Boarding, Landscaping",Nashville,TN,37207,4.0
g3vLlcYE8kaXp8SiQnjpZA,Royal Pets Market & Resort,"Pets, Pet Groomers, Veterinarians, Pet Services, Pet Stores, Pet Sitting",Saint Petersburg,FL,33710,3.0
JvRU7-MtMUCxN3TuHP-2Ig,Tender Loving Pet Care,"Pet Services, Dog Walkers, Pets, Pet Sitting",Hatfield,PA,19440,3.5
aaSjwkV4vfp21CgEhwJQbg,Trinity Oaks Pet Wellness Center,"Pet Sitting, Veterinarians, Pet Services, Pet Boarding, Pets",Trinity,FL,34655,3.5
KLrneepk6uk2aaTsTH5vbA,East Side Animal Hospital,"Veterinarians, Pets, Pet Services, Pet Sitting",Indianapolis,IN,46218,3.5
xqkNiBAyxNNYi8jWGPBhXA,Petco,"Pet Services, Pet Groomers, Pet Stores, Pets, Pet Training",Metairie,LA,70002,3.5
pFvxMlIhB_xhqhLF4N0OdA,Animal Inn of Richboro,"Pet Services, Pets, Pet Sitting",Richboro,PA,18954,4.0
YceIYPMBP3oKcuEFhj2_Gg,BluePearl Pet Hospital,"Pet Services, Pets, Health & Medical, Emergency Rooms, Veterinarians",Langhorne,PA,19047,4.0
k4lPX3J8KeOzXHmhbA8ygg,Heart's Companion Pet Memorial Center,"Pet Services, Pet Hospice, Pet Cremation Services, Pets",Reno,NV,89503,5.0
cydvxwFaz2Na2KS7kRuIqA,Advanced Petcare,"Pet Groomers, Veterinarians, Pet Sitting, Pet Services, Pets",Reno,NV,89511,3.5
Sh8JS1m0eRnwDK2SAvYc3Q,Silly Dogs Gromming Services,"Pet Groomers, Pet Services, Pets",Wilmington,DE,19806,5.0
UjCalhRfvSEjAcdJMGbZwA,All for Animals,"Pet Services, Pets, Pet Sitting",Philadelphia,PA,19148,3.5
qS_uUPgYNUbm_zBVcjyOTg,Dog Gone Walking,"Dog Walkers, Pet Sitting, Pet Training, Pet Services, Pets",Wynnewood,PA,19096,5.0
GVv8mFWZq6EXPGEckhRASw,Grassy Creek Kennels,"Pet Services, Pets, Pet Sitting",Greenwood,IN,46143,1.0
cygWZ3fhMnIUUX0s4wBkmA,Poochie Woo,"Pet Groomers, Pet Boarding, Pet Sitting, Pet Services, Pets, Dog Walkers",Franklin,TN,37064,5.0
Jl-5OH2jMy8bp2bXow0Ziw,Plush Pups Boutique and Grooming,"Pet Services, Pets, Food, Pet Groomers, Pet Stores",Huntingdon Valley,PA,19006,4.5
LQH2uWNJrht-ez0yoZDl9A,Stylish Pooch,"Pets, Pet Services, Pet Groomers",Philadelphia,PA,19092,5.0
kR-HIJxTW07phwkR5ha1ww,Orange Grove Animal Hospital,"Veterinarians, Pets, Pet Services, Pet Sitting, Pet Stores",Tucson,AZ,85741,4.0
vWEequ8rx021V5JNqVJkSw,Animal Oasis-North,"Pet Groomers, Pet Boarding, Pet Sitting, Pet Services, Pets, Pet Training",Reno,NV,89512,4.5
ZqK-p_b3MTdtnQkQZyUsag,Cremations of Greater Tampa Bay,"Funeral Services & Cemeteries, Cremation Services, Pet Services, Pets, Local Services",Tampa,FL,33609,5.0
m0ik65ukoC9tJEFmPE18ow,ChaufFur Pet Taxi Service,"Dog Walkers, Pets, Pet Sitting, Pet Services",Summerland,CA,93067,5.0
pHKXycAU9gfUTzDLYIzBDg,Woof! Here It Is!,"Pet Groomers, Pets, Pet Stores, Pet Services, Dog Walkers",Tampa,FL,33626,4.5
3M1sbXW1-HGSA-y1xlu-Ug,Lucky Dog Barks and Recreation,"Pets, Dog Walkers, Pet Services, Pet Boarding, Pet Sitting",Swansea,IL,62226,5.0
zhFONN1m6MzdVcK8QjEljA,Premier Pet Services,"Animal Physical Therapy, Pets, Pet Services, Pet Groomers",Philadelphia,PA,19127,4.5
UE6ESLX4SkFOnZe8OWaqLA,Perfect Love Pet Grooming,"Pets, Pet Groomers, Pet Boarding, Pet Sitting, Pet Services",Tucson,AZ,85756,4.5
1OGco_dChj-T56UT2smSiA,ThePet Grooming Studio,"Pet Services, Pet Sitting, Pet Groomers, Pets",Mount Laurel,NJ,08054,4.0
edawMPUnXr_ZoeMPtqxB9w,River Ridge Veterinary Clinic,"Pet Services, Veterinarians, Pets, Pet Sitting",River Ridge,LA,70123,4.5
