business_id,name,categories,city,state,postal_code,stars
1IiZVC8-kTzvjLTiVgEZ5g,Scraps Dog Company,"Pets, Pet Stores",Sparks,NV,89434,4.5
TMdmMjacpUSeZTeSyly6LQ,Zoom Room Dog Training,"Pets, Pet Stores, Pet Services, Pet Training",Reno,NV,89511,4.0
CGoAs94xTk3GDsKWqvGOZg,Central Bark Doggy Day Care,"Pet Stores, Pet Training, Pet Groomers, Pet Sitting, Pet Services, Pet Boarding, Pets",Metairie,LA,70001,4.0
xJLW3BiWoILuRdnnKiUJEQ,Petco,"Pets, Pet Stores, Pet Groomers, Pet Training, Pet Services",New Orleans,LA,70119,3.0
U6zURLzXTIqQQdJPJC2XpA,PetSmart,"Pet Services, Pet Training, Pet Groomers, Pet Stores, Pets",Philadephia,PA,19107,4.0
rEwEwMnhdznMAj7suoqkaw,Daminger's Natural Pet Foods,"Pets, Pet Stores",Sewell,NJ,08080,5.0
i8OIZHzrPhpy4MdaC1Cp_A,North Tampa Pet Hospital,"Pets, Pet Groomers, Pet Services, Veterinarians, Pet Stores",Tampa,FL,33647,3.0
5xRtZY8RW63maw1M5Le-4Q,City Cat Clinic,"Pets, Pet Stores, Veterinarians",Saint Louis,MO,63108,4.5
H0jV08DBQP9VpLTz9-lWiA,Fish Factory,"Pet Stores, Local Fish Stores, Aquariums, Pets, Active Life",Bristol,PA,19007,3.5
VjA4QL5FH7uiwsJurMG9tw,Coral Connection,"Active Life, Aquariums, Pets, Pet Stores, Shopping, Hobby Shops",Kenner,LA,70062,5.0
F3x-aJnHntI4klpQvdBadw,Pet Supplies Plus - Lawrence,"Pet Adoption, Pets, Pet Stores, Pet Services, Pet Groomers",Indianapolis,IN,46236,4.5
ijZP_SZg8DJKYwAMjz-xSg,Petco,"Pet Groomers, Pet Stores, Pet Services, Pet Training, Pets",Philadelphia,PA,19134,2.0
oAnpipDkEephqIe43EbQAA,Pet Supermarket,"Pets, Pet Stores",South Pasadena,FL,33707,3.0
gNng1UJdy3aUrA5lbDaDlg,Nola Dogs Treats and Boutique,"Pet Stores, Pets",New Orleans,LA,70116,4.5
2gikq-ETMz-rtit02Ji9dw,Belcher Animal Clinic,"Pet Stores, Pet Sitting, Pet Services, Veterinarians, Pet Groomers, Pets",Clearwater,FL,33764,3.5
0wqFK6N_9dAddRBcF7VIkw,Wild Birds Unlimited,"Animal Shelters, Bird Shops, Pets, Pet Stores",Boise,ID,83709,4.5
kYarZEB0hExQ6L9rd9Kq-A,The Pet Club,"Pets, Pet Groomers, Pet Stores, Pet Services, Pet Adoption, Pet Training",Tucson,AZ,85704,3.5
iqmNfdxv_JuwqbYQOh66dw,Nashville Pet Products,"Pet Stores, Pets",Franklin,TN,37064,5.0
xktxinKR7zKt0Z_fxAn6Wg,West Pets,"Pets, Pet Stores",Philadelphia,PA,19104,5.0
KywHK52ZrjCjrJNqaopszA,PetSmart,"Pet Groomers, Pet Stores, Pet Training, Pets, Pet Sitting, Pet Services",Boise,ID,83704,3.0
YbNZkf9DeYJB5nlgWjlqqg,Dogs & Cats Rule,"Pets, Pet Stores",Doylestown,PA,18901,4.5
kdIv3yffkMW6plb4MVslkw,Pinellas County Animal Services,"Pet Stores, Animal Shelters, Pets",Largo,FL,33774,4.0
F-IU5_j5RSYUCMv_v3LkUA,Puppy Town,"Pets, Pet Stores",Tampa,FL,33614,2.0
HIWrkjhlvq5lvlXjLOo96g,Fleur De Paws,"Pets, Pet Services, Pet Sitting, Pet Groomers, Pet Stores",New Orleans,LA,70114,5.0
raoPXXnwEZugf9FDXzfHrA,Petco,"Pet Groomers, Pet Stores, Pet Training, Pets, Pet Services",Santa Barbara,CA,93103,3.0
iY8FpFaR9jVyhKQHQ00Tug,Southern Veterinary Center,"Pet Stores, Pet Services, Pets, Veterinarians, Pet Boarding, Pet Sitting, Pet Groomers, Emergency Pet Hospital",Smyrna,TN,37167,4.0
F2nihsqD2h9F1PvYnc_3zg,Jefferson Parish Animal Shelter,"Pets, Animal Shelters, Pet Adoption, Pet Stores",Harvey,LA,70058,3.5
nljfaDMqBxdCDZl1WJ0JxQ,Pet Valu,"Pets, Pet Stores",Warrington,PA,18976,5.0
lInYEIj1qrXJ8jS70FoSwg,Worldwide Aquarium & Pet Center,"Pet Groomers, Pets, Pet Training, Pet Stores, Pet Services",Philadelphia,PA,19135,3.5
dVzVWmPXAIrjh9e6m-2ynw,Saltwater Island,"Local Fish Stores, Pet Stores, Aquarium Services, Pets, Pet Services",Ballwin,MO,63011,3.0
k-RXK0z-_AWNr-xCGVdzQw,Pinion Veterinary Hospital,"Emergency Pet Hospital, Veterinarians, Pet Stores, Pets, Pet Services",Reno,NV,89511,4.0
BIab0FUvD60EipApxzs4RQ,Dioji K-9 Resort & Athletic Club,"Pets, Pet Groomers, Pet Stores, Pet Services, Pet Sitting, Pet Boarding",Santa Barbara,CA,93103,5.0
Pq1Qa6damB_i3XbE6GKXrQ,Pabby's Pet Pantry,"Pet Services, Pets, Pet Stores",Hatboro,PA,19040,4.5
crogxeJSP2HqPVXQYt1RIA,Pet Wize,"Pet Stores, Pets",Tampa,FL,33617,3.0
-8iiwnBs4yu4s1yLkWzU9Q,Doggie Style,"Pets, Pet Stores",Philadelphia,PA,19107,4.0
CAQFHyR3RIl-3ddNP0F2nA,ABC Veterinary Clinic,"Veterinarians, Pet Groomers, Pets, Pet Services, Pet Stores",Sparks,NV,89431,4.0
c4yb5KxSA05r7vf3bcdTGA,EarthWise Pet Sobro,"Pet Groomers, Pets, Pet Services, Pet Stores",Nashville,TN,37210,3.5
v2YnBliyp2aV-6lwM74OUA,Spot's Pet Supply & Grooming,"Pet Groomers, Pet Services, Pets, Pet Sitting, Pet Stores",Nashville,TN,37215,2.5
i73OBmn969_A-bhGGaibCA,Pet Supermarket,"Pets, Pet Stores",St Petersburg,FL,33710,3.5
6O-zce2lYuPuuJaEoBHJjQ,Three Dog Bakery,"Pet Stores, Pet Services, Pets",Franklin,TN,37067,4.5
JtWiy1zIksf9vhYyx6Ytqw,Pet House,"Pet Stores, Pets",Goleta,CA,93117,4.5
wZo1wrBy_-UkbxjOuUlCGA,Zen Pet Retail & Grooming,"Pet Groomers, Pet Services, Pet Stores, Pets",New Orleans,LA,70115,5.0
F0577ysBCCrJozAN6IBtnQ,PetSmart,"Pet Services, Pet Training, Pets, Pet Groomers, Pet Stores, Pet Sitting",Willow Grove,PA,19090,3.5
qR1099jMsVHPY4uPeAsiUQ,Platinum Paws,"Pet Groomers, Pet Stores, Pets, Pet Services",Carmel,IN,46032,5.0
QCKKGsEDGG-flR_9ZaqW3A,Riverfront Pets,"Pet Stores, Dog Walkers, Pet Groomers, Pets, Pet Services",Wilmington,DE,19801,4.5
Sa_Vb6NPbqxXt54ax-fvyw,Coral Reef Pet Shop,"Pets, Pet Groomers, Aquarium Services, Pet Stores, Aquariums, Active Life, Pet Services",New Orleans,LA,70124,3.5
KER_qdhWb_BvMQniyJa8Pg,Petco,"Pet Groomers, Pet Services, Pets, Pet Stores, Pet Training",Creve Coeur,MO,63141,4.0
fCj7z0r0wsXeL98fcSUy2w,Petco,"Pet Groomers, Pets, Pet Stores, Pet Training, Pet Services",Tucson,AZ,85748,2.5
Ixxxsgy_2z8M3aut6WPaug,A Dog Bakery,"Pet Stores, Pets",Carmel,IN,46032,4.5
zASa_veFkx_lKbLTj1g-Fg,Pet Valu,"Pets, Pet Stores, Pet Services, Pet Groomers",Mullica Hill,NJ,08062,4.5
z_261rfEMUUdDGAXeyw65Q,Pet Supermarket,"Pet Services, Pet Groomers, Pet Stores, Pets, Veterinarians, Pet Adoption",Nashville,TN,37214,4.0
uUISYj4IkB6Aaq-OarZ2lQ,Pet Supermarket,"Pet Stores, Pets",New Port Richey,FL,34652,3.5
qErLWwrIo4dH5kRB4EXmyg,Groovy Cats & Dogs,"Pet Groomers, Pet Stores, Pets, Pet Services",Tampa,FL,33612,5.0
0n6alVslpokrrvdrlp871A,PetSmart,"Pet Groomers, Pets, Pet Training, Pet Stores, Pet Services",Springfield,PA,19064,3.0
rTiu8OpWFVYKSwryTQPnfw,Ruskin Animal Hospital,"Animal Shelters, Pets, Pet Stores, Veterinarians",Ruskin,FL,33570,4.5
9ZvDl5iaGc4j_5OB3sykMQ,Petco,"Pets, Pet Stores, Zoos, Pet Services, Active Life, Pet Groomers, Pet Training",Fishers,IN,46037,3.5
WqGNRnmf-oWFmaWHljcDuA,PetSmart,"Pet Training, Pet Groomers, Pets, Pet Sitting, Pet Stores, Pet Services",Indianapolis,IN,46229,2.5
iIN_zrH4KcK7GZ1RvU2L3g,Corals & More,"Pet Stores, Aquariums, Local Fish Stores, Active Life, Pets, Aquarium Services, Pet Services",Saint Charles,MO,63303,4.0
O-QBe8bvl3y3XYLaN0Nzyw,Parrot Connection,"Pet Stores, Pets",Reno,NV,89509,4.5
IlpWVRVZPFoA33zqb-tmSA,Foothill Feed and Mercantile,"Livestock Feed & Supply, Farms, Pets, Shopping, Automotive, Hardware Stores, Trailer Dealers, Pet Stores, Arts & Entertainment, Home & Garden",Reno,NV,89521,5.0
1ELQjj8JfYZQF2Z4fu5Jvw,Petco,"Pet Stores, Pets, Pet Services, Pet Training, Pet Groomers",Santa Barbara,CA,93105,2.5
S8Q0sF4Jqup-JlGnnoWhqg,Bentley's Pet Stuff,"Pets, Pet Stores",Olivette,MO,63132,5.0
7-8FfqERmzMpbzU_zuMswQ,Nashville Pet Products,"Pet Stores, Pets",Nashville,TN,37211,5.0
qvusgZzTzaXPSGKLAPUyfw,Beach Groomers Pet Salon,"Dog Walkers, Pets, Pet Services, Pet Stores, Pet Training, Pet Groomers",Redington Shores,FL,33708,5.0
H8yBx6qhEIoZ5qojhXQdHA,SPCA Tampa Bay,"Pet Services, Pet Stores, Animal Shelters, Pets",Largo,FL,33773,3.0
p0vkA_3XKkUWrZJqjrnDDQ,Seed Ranch,"Home Services, Nurseries & Gardening, Pet Stores, Home & Garden, Shopping, Pest Control, Pets, Landscaping, Local Services",Odessa,FL,33556,2.0
GZ8T-IJkJe4lOszSQC1cAA,Puppies Tampa,"Pets, Pet Services, Pet Adoption, Pet Breeders, Pet Stores",Tampa,FL,33614,1.5
P2Bgm8JSPKjo1P4C4SiK0Q,TermiGuard Services & Fenwick,"Contractors, Masonry/Concrete, Home Services, Pet Stores, Damage Restoration, Pets, Local Services, Pest Control, Waterproofing",West Berlin,NJ,08091,3.0
v-yojJ8k9bjef6AxMMLT_A,Big R West,"Livestock Feed & Supply, Shopping, Home & Garden, Pet Stores, Pets, Hardware Stores",Sparks,NV,89434,3.0
eflXunyT_8N4oRuSrk3E5w,Speck's Pet Supplies,"Pets, Pet Stores",Carmel,IN,46032,4.0
1db3Jjdab-tGa6p0gxBr5Q,Petco,"Pet Adoption, Local Fish Stores, Pet Training, Pet Stores, Pet Services, Pet Groomers, Pets",Sparks,NV,89434,3.5
oDhU_6MfhR-VlGWgenulRA,Petco,"Pet Groomers, Pet Training, Pet Services, Pet Stores, Pets",Clearwater,FL,33764,3.5
zUSpZ8kVRW-Ulp-xdDvlzQ,PetSmart,"Pet Stores, Pet Training, Pet Groomers, Pet Services, Pets, Pet Sitting",Tucson,AZ,85705,3.0
Xv6BJMWZdkBim7pLowwK0w,North Valleys Hardware,"Shopping, Pets, Pet Stores, Hardware Stores, Paint Stores, Home & Garden",Reno,NV,89506,3.5
GdfqRMGQD6h25NIvQgyfog,Crossroads Pets- Shop & Adopt,"Pet Services, Pet Adoption, Pet Groomers, Animal Shelters, Pets, Pet Stores",Nashville,TN,37208,4.5
kEfaWUNbXBuiuxdX4ETpIQ,Pet Supplies Plus - Warson Woods,"Pet Stores, Pets, Pet Services, Pet Groomers",Saint Louis,MO,63122,4.5
fQIBmWDqYJof7Nx-G1rFOw,Petco,"Pets, Pet Training, Pet Stores, Pet Groomers, Pet Services",Nashville,TN,37221,3.0
4HfagCu8dIB_iDrdIYtOng,Pet Supplies Plus - Whitestown,"Pet Groomers, Pets, Pet Stores, Pet Services",Whitestown,IN,46075,4.0
GBbBonmXn3mMbd6XhB_ZFw,Petco,"Pet Groomers, Pet Stores, Pet Services, Pet Training, Pets",West Chester,PA,19380,3.5
dN2whsRNU90vPfocjdTmzQ,Baltimore Pet Shoppe,"Pet Stores, Pets",Philadelphia,PA,19143,4.5
HxYMoEFg4mL2XDxfd605Dg,PetSmart,"Pets, Pet Training, Pet Stores, Pet Services, Pet Groomers, Pet Sitting",Philadelphia,PA,19124,3.0
i3u41V-VzGbgQlexd0_-5w,Pet Supplies Plus - Levittown,"Pet Stores, Pets, Pet Services, Pet Adoption, Pet Groomers",Levittown,PA,19056,4.0
myjPu84ts2IsQIFPlblHhg,Women's Animal Center,"Pets, Animal Shelters, Veterinarians, Pet Adoption, Pet Stores",Bensalem,PA,19020,2.5
LDQNdYcJJ7rRI0OVPMzSbQ,PetSmart,"Pet Training, Pets, Pet Services, Pet Groomers, Pet Stores",Saint Petersburg,FL,33710,3.0
oUbJzV3QYJMFvZw8GeZgXA,Pet Valu,"Pets, Pet Stores",Fairless Hills,PA,19030,4.5
g3vLlcYE8kaXp8SiQnjpZA,Royal Pets Market & Resort,"Pets, Pet Groomers, Veterinarians, Pet Services, Pet Stores, Pet Sitting",Saint Petersburg,FL,33710,3.0
tgkGhWh41fl1_QOdU8Ke7Q,Spot's the Place For Paws,"Pet Stores, Pets",Narberth,PA,19072,4.5
xqkNiBAyxNNYi8jWGPBhXA,Petco,"Pet Services, Pet Groomers, Pet Stores, Pets, Pet Training",Metairie,LA,70002,3.5
Ea0n8ZYBDkw4EMJeGBZFSA,Puppies Plus,"Pet Stores, Pets",Reno,NV,89511,2.0
M_Er61UUiHchxTdSZnGTbg,Homeward Bound Pet Adoption Center,"Animal Shelters, Pets, Pet Adoption, Pet Stores",Blackwood,NJ,08012,3.5
pyrLuxTNqCSOoweWZIw-yA,Hammers Healthy Hounds,"Pet Stores, Shopping, Pets, Fashion",Sparks,NV,89436,4.5
Jl-5OH2jMy8bp2bXow0Ziw,Plush Pups Boutique and Grooming,"Pet Services, Pets, Food, Pet Groomers, Pet Stores",Huntingdon Valley,PA,19006,4.5
kR-HIJxTW07phwkR5ha1ww,Orange Grove Animal Hospital,"Veterinarians, Pets, Pet Services, Pet Sitting, Pet Stores",Tucson,AZ,85741,4.0
BwCnG45scgDd1auACz5tFw,Southern Paws,"Shopping, Pets, Gift Shops, Pet Stores, Toy Stores, Flowers & Gifts",New Orleans,LA,70130,4.5
DPO-9YTlStI7ihLl-wUN5w,Just Dogs! Gourmet,"Pet Stores, Pets",Philadelphia,PA,19103,4.5
pHKXycAU9gfUTzDLYIzBDg,Woof! Here It Is!,"Pet Groomers, Pets, Pet Stores, Pet Services, Dog Walkers",Tampa,FL,33626,4.5
x_6WnTjBn1HPONh4m4fxLg,Big Easy Petshop and Rescue,"Pet Adoption, Pets, Pet Services, Veterinarians, Pet Groomers, Pet Stores",New Orleans,LA,70116,4.5
oGExCEP2PeK0OZ0ob34azQ,Whisker Bones Supply,"Pet Services, Pet Photography, Pets, Pet Stores, Pet Groomers",Edwardsville,IL,62025,4.5
DNX3nmDuof9l0MzAraxnaQ,Ken The Bug Guy,"Pet Stores, Pets",Tucson,AZ,85719,3.5
1U7UA72qEd3OTnNL3AGE1Q,Lucky Pet,"Pet Stores, Pet Training, Pet Groomers, Pet Services, Pets",Tampa,FL,33635,4.0
RRir7n_4AfsYw6qguEjCNg,The Modern Paws,"Pets, Pet Stores, Pet Groomers, Pet Services",Tampa,FL,33602,5.0
l7G__JgJviXZ6DEOk2C1EA,Zoom Room Dog Training,"Pet Training, Pet Services, Pets, Pet Stores",Philadelphia,PA,19123,5.0
BqTSoP2uKPGv7eDSj6Mf2Q,Rural King Supply,"Shopping, Farming Equipment, Pets, Home & Garden, Hardware Stores, Pet Stores",Avon,IN,46123,4.0
NdruCRcqAX6fIJ4O7nka7w,"Oh, Behave Pet Training","Pet Stores, Pets, Pet Training, Pet Services",Tucson,AZ,85711,5.0
h98G1QI1yaFdFYczhvhj8A,PetSmart,"Pet Services, Pet Groomers, Pets, Pet Stores, Pet Training",Saint Louis,MO,63129,2.5
g5mT_gT14l1AcbO4XGvAgA,Wild Birds Unlimited,"Pet Stores, Bird Shops, Pets",St. Charles,MO,63303,5.0
159adVTc2HKzeTk0tWPMuQ,Pet Supplies Plus Land O'Lakes,"Pet Stores, Pet Groomers, Pets, Pet Services, Pet Adoption",Land O' Lakes,FL,34639,3.5
NR_Sst7SidDq0PZ2tnTcMQ,Wild Birds Unlimited,"Pets, Pet Stores, Bird Shops",Tampa,FL,33618,3.5
LPQTWBn0f-Rc-fbIvoAmrg,Pets Plus Natural,"Pet Groomers, Pet Services, Pet Adoption, Pets, Pet Stores",Delran,NJ,08075,2.5
Wr6JE38h9Ca32H72pYAEKQ,PetSmart,"Pet Services, Pet Groomers, Pets, Pet Sitting, Pet Training, Pet Stores",O Fallon,IL,62269,3.0
fbtfkxrPyQO4ojZvsMW-Zg,Bucks County SPCA,"Animal Shelters, Pets, Pet Adoption, Pet Stores, Local Services, Community Service/Non-Profit",New Hope,PA,18938,2.5
0kyUsugmubqVcqsPtiobwA,Quality Pet Market,"Pet Services, Pet Groomers, Pet Stores, Pets",Lutz,FL,33548,2.5
1VbH2GihoFZN5pCEv9fBxw,Alley Pets,"Pet Groomers, Pet Stores, Pets, Pet Services",Carpinteria,CA,93013,4.5
urO7cwWPFRZU1MpSt9JIGw,Doggie Style Pets,"Pet Groomers, Pets, Pet Stores, Dog Walkers, Pet Services, Pet Adoption",Philadelphia,PA,19103,4.0
Lang6ZYxOHQA3ihn0QecaQ,PV PETS,"Pet Stores, Pet Groomers, Pets, Pet Services",Pennsville,NJ,08070,3.0
EIRWCl4bhb4oFGcMdCQRww,Pet Pal Animal Shelter,"Local Services, Animal Shelters, Pet Stores, Pet Adoption, Community Service/Non-Profit, Pets",Saint Petersburg,FL,33712,3.0
8FzHRzpAcMaZfGFJwSLiXg,Wag N Style Pet Boutique,"Pets, Pet Stores",Philadelphia,PA,19129,4.5
civtZ0a6aFEOA8hpA3kcYg,The Pet Snobs Boutique,"Pets, Pet Sitting, Pet Services, Pet Stores, Pet Groomers",Philadelphia,PA,19147,4.0
zQWsR6pLINCgkVfAiy2uZA,The Grooming Shop,"Pets, Pet Sitting, Pet Groomers, Pet Stores, Pet Services",Souderton,PA,18964,4.5
6ie9_0MTKFJl5mFVdCtQag,Doggie Style Pets,"Pet Groomers, Pet Adoption, Pet Stores, Pet Services, Pets",Philadelphia,PA,19147,4.0
DUl9WUE8yUVUFdZWd3izCw,Pet Edge,"Pet Groomers, Pet Services, Pet Stores, Pets",Reno,NV,89502,3.5
mnDHdKeIeix26wKzge_8Qw,Digger Dogs Pet Grooming,"Pets, Pet Stores, Pet Services, Pet Groomers, Pet Sitting",Bristol,PA,19007,4.5
8L7ueOQeuQh_aBi3DyD7aw,Petco,"Pets, Pet Stores, Pet Training, Pet Groomers, Pet Services",Indianapolis,IN,46240,3.0
nsUP-dBD5ZEGyPQefIDbJA,Walk It Like A Dog,"Pet Services, Dog Walkers, Pet Sitting, Pet Stores, Pets",Philadelphia,PA,19147,4.5
OX6Or51IlkMWimjrVGDXXA,Pet Supermarket,"Pets, Pet Stores",Tampa,FL,33607,4.0
u8xgBhDEzUvmPmVof6YNZg,Petco,"Pet Groomers, Pet Services, Pets, Pet Stores, Pet Training",Hendersonville,TN,37075,3.5
vDrkfTm2LzFLjQNTVLpxZw,Arizona Feeds Country Stores,"Pets, Pet Stores",Tucson,AZ,85713,3.5
eHbHdWMFNvYf1B_NNOsszw,Pet Valu,"Pets, Pet Stores, Pet Services, Pet Groomers",Marlton,NJ,08053,4.0
riWkkoambT47n3fUjy6gEg,Treats Unleashed,"Pets, Pet Groomers, Pet Stores, Pet Services, Couriers & Delivery Services, Local Services",St. Louis,MO,63144,4.5
NYLwoFp7I2K1z14oOmVuAQ,Rock Road Animal Hospital,"Veterinarians, Pet Boarding, Pet Adoption, Pet Services, Pet Groomers, Pets, Pet Sitting, Pet Stores",St Louis,MO,63114,4.0
l-yRBIxUG9qgvS7FXX_r8w,All Paws Inn Pet Resort and Daycare,"Pets, Pet Training, Pet Services, Pet Stores, Pet Groomers",Belleville,IL,62221,4.0
ZE3aoHsFnTmerDHKbEg4rA,Unleashed,"Pet Training, Pet Groomers, Pet Stores, Pets, Pet Services",Philadelphia,PA,19146,4.5
SEDvBPt8k4c3idF74rlVoA,H3 Pet Foods,"Pet Stores, Pets",Meridian,ID,83642,5.0
ktuSx5bJustrEClFBRDg1w,Petco,"Pet Groomers, Pet Services, Pets, Pet Stores, Pet Training",Exton,PA,19341,3.0
uUUPwhl6CfPG_wLFe1UVVA,Jack's Dog Farm,"Pet Services, Pet Stores, Pets, Pet Sitting",Pipersville,PA,18947,3.0
tNvoBclF-0JxtQndYVmOvQ,Simply Cats Adoption Center,"Pet Adoption, Pets, Pet Stores, Animal Shelters",Boise,ID,83709,4.0
btmB_6-RlOGMHPInyaqmIQ,PetSmart,"Pet Training, Pet Services, Pet Stores, Pets, Pet Groomers",Largo,FL,33771,2.5
iqBqopEJkS5IEvWopL2rKg,Alice's Pet Parlor,"Pet Groomers, Pet Stores, Pets, Pet Services",Reno,NV,89509,4.0
YBIDzotdYRp2h3sRosAPJw,Petco,"Pet Groomers, Pet Services, Pet Sitting, Pets, Pet Stores, Pet Training",Hermitage,TN,37076,2.5
IEQLfPmCLjJU8t_qOnPIxA,Doggie Style Pets,"Pet Stores, Pet Adoption, Pet Groomers, Pet Services, Pets",Philadelphia,PA,19106,3.5
v1vNcKN09xTDkJO49OG5CQ,Petco,"Pets, Pet Stores, Pet Groomers, Pet Training, Pet Services",Kirkwood,MO,63122,4.0
Ez623VxFAP2vAi4cQdR2YQ,Pet Valu,"Pets, Pet Stores",Doylestown,PA,18901,3.5
pdQffUloS4usOeLJTZ8txA,Pet Supplies Plus,"Pet Stores, Pets, Pet Services, Pet Groomers",Tampa,FL,33625,4.5
koW6aCN30gjzQG9L_uaTIA,Petco,"Pet Stores, Pets, Pet Groomers, Pet Services, Pet Training",Upper Darby,PA,19082,2.0
r134FilmYkE0qNEQ02QRcA,Happy Tales Humane,"Pet Services, Pet Groomers, Pet Stores, Animal Shelters, Pets",Franklin,TN,37064,3.0
BXe5B90zjH-sI-8krtLeFQ,Doggie Style,"Pets, Pet Stores",Philadelphia,PA,19103,3.5
g_zxcCZpy5nF5p6cG1QTwA,Pet Supplies Plus - Valrico,"Pets, Pet Stores",Valrico,FL,33594,4.5
q4Gut-Gfb0T_AjgiIn_Yxw,PetSmart,"Pet Training, Pet Services, Pets, Pet Stores, Pet Groomers",Plainfield,IN,46168,3.0
ddv-CXlem1-EM7RGJMjVGA,PetSmart,"Pet Services, Pets, Pet Training, Pet Stores, Pet Groomers",Wilmington,DE,19803,3.0
3nMW3qEAG6etMBaZz2Zgow,Four Muddy Paws,"Pet Stores, Pet Groomers, Pets, Pet Services",Edwardsville,IL,62025,4.0
iKHCGFs4ckQyj1rI16cz2g,Humane Society of Southern Arizona,"Pets, Pest Control, Pet Adoption, Pet Stores, Veterinarians, Local Services, Animal Shelters",Tucson,AZ,85705,3.5
jig0lqUvsY2CGeYMohV5jA,Prada Puppies,"Pet Stores, Pet Adoption, Pets, Pet Services, Pet Breeders",Salem,NJ,08079,2.0
LccNwGun7OGbVjZ4EXs7aQ,Old Town Horse & Pet,"Shopping, Pet Services, Pet Groomers, Pets, Pet Stores, Auto Parts & Supplies, Truck Rental, Livestock Feed & Supply, Automotive",Tucson,AZ,85735,4.5
a_ziLApwzFA01j-6qi66aQ,Moana Nursery & Wild Birds Unlimited,"Pets, Landscaping, Pet Stores, Bird Shops, Shopping, Nurseries & Gardening, Home Services, Home & Garden",Sparks,NV,89431,3.5
fXcOWl4grX3G3SFkxdIAjQ,Doggie Style Pets,"Pet Services, Pets, Pet Stores, Pet Groomers, Pet Adoption",Bala Cynwyd,PA,19004,3.5
WfGUqO5K6OP2yatM1c78jQ,Gulfport Veterinarian,"Pets, Pet Services, Pet Stores, Veterinarians",Gulfport,FL,33707,3.0
WqscKcFp3pq1CmsxzUritQ,Zamzows,"Shopping, Nurseries & Gardening, Pet Stores, Pets, Home & Garden",Meridian,ID,83642,4.0
ipKOlmSwVCQIIiaY2Jt_Fw,Zamzows,"Pet Sitting, Pets, Shopping, Pet Stores, Pet Groomers, Pet Services, Nurseries & Gardening, Home & Garden",Boise,ID,83705,3.0
FziauDDII0yVgAP6cpNa7A,Kennedy's Pet Shop,"Pets, Pet Services, Pet Sitting, Pet Groomers, Dog Walkers, Pet Stores",Saint Louis,MO,63106,4.0
aOabD_Fw_fNQ_GeOAfg2Xw,SPCA Jefferson,"Pet Stores, Pet Services, Pets, Animal Shelters",New Orleans,LA,70123,3.0
1BFNOCthcx9LER5t_cCv4Q,Agway of Dublin,"Shopping, Livestock Feed & Supply, Nurseries & Gardening, Home & Garden, Pets, Pet Stores",Dublin,PA,18917,4.0
2ZYAMRVb_vLhEC4mzb7XTA,Oh So Pretty Pet Spa,"Pet Services, Pet Stores, Pet Groomers, Pets",Glenside,PA,19038,3.5
GG-3p0TNexuyMYqy5ygpzw,PetSmart,"Pet Services, Pet Sitting, Pet Training, Pet Groomers, Pets, Pet Stores",Moorestown,NJ,08057,2.5
jTdKEi62Bjf-G1WlUJg95A,Tractor Supply Co.,"Hardware Stores, Livestock Feed & Supply, Home & Garden, Pets, Shopping, Pet Stores, Farming Equipment",Tucson,AZ,85746,4.0
YP6B1xOHbv3WlvyB7gWwoA,Off The Leash Dog Grooming,"Pet Services, Pets, Pet Stores, Pet Groomers, Pet Sitting",Ballwin,MO,63011,5.0
NuWYqeasNWKnl6kRrFdeNw,Pet Valu,"Pet Stores, Pets",Flourtown,PA,19031,4.5
pbaHlniTL_BrEbUg6hDx4g,Raw Paws Pet Food,"Pets, Pet Stores, Pet Services",Indianapolis,IN,46241,5.0
A9r4xU06Rxb6mQ5LBys-8Q,Foster's Exotic Pet Center,"Pets, Pet Stores",Tarpon Springs,FL,34689,3.0
HNPV8uDz5cnHinABVGCCWQ,Pet Chef Express,"Pet Stores, Pets",Reno,NV,89502,5.0
bEQe27cvFKTVhnHAl3C-JQ,Bentley's Pet Stuff,"Pets, Pet Stores",Indianapolis,IN,46268,4.0
PN1r9sZ2CU5BPI9m6in-mQ,Miss Kitty's Bed & Bath,"Pet Sitting, Pet Stores, Pet Boarding, Pet Groomers, Pets, Pet Services",Nashville,TN,37204,4.0
mN6hGN2Vgz7w5phQl5hNtw,PetSmart,"Pets, Pet Training, Pet Groomers, Pet Services, Pet Stores",Reno,NV,89511,3.5
JwXDlPuzqJ77jrMo-RJuUw,Amber Glen Feed Depot,"Pets, Pet Stores",Pinellas Park,FL,33781,5.0
CZ4Tav_jCcy0ymDFuOXBBQ,Pet Supplies Plus - Avondale,"Pet Adoption, Pet Groomers, Pets, Pet Services, Pet Stores",Avondale,PA,19311,3.5
lbFzqyPfEx4ms9lcQd9HMQ,PetSmart,"Pet Sitting, Pet Training, Pet Stores, Pet Groomers, Pet Services, Pets",Springfield,PA,19064,2.5
5n6vnXc7DusxX2bG1zYFqA,BONEZ,"Pets, Pet Stores",King of Prussia,PA,19406,3.5
lsNakw_fv9gBKzAO5Hzp6g,Tidy Dog Pet Supply and Salon,"Pet Sitting, Pet Services, Pet Boarding, Dog Walkers, Pet Stores, Pets, Pet Groomers",Nashville,TN,37214,3.0
joCLZJlXtBByAfTiWCyrjg,My Second Home,"Pet Sitting, Pet Boarding, Pet Groomers, Pet Stores, Pet Training, Pet Services, Pets",Franklin,TN,37067,3.0
